"IDE_CLIENTE","IDE_CLIENTE_NIF","DES_CLIENTE","FEC_NACIMIENTO","NUM_EDAD","NUM_TAMANO_FAMILIAR","FEC_CONTRATO","NUM_ANOS_EXPERIENCIA","NUM_INGRESOS_ANO","IDE_NIVEL_EDUCACION","DES_NIVEL_EDUCACION"
4169,"MIG103775","PRUEBAAPELLIDO MIG103775, PRUEBANOMBRE MIG103775","1963-10-23",51,4,"1988-10-23",26,52,3,"ALTO"
4168,"MIG103774","PRUEBAAPELLIDO MIG103774, PRUEBANOMBRE MIG103774","1952-10-23",62,4,"1978-10-23",36,83,3,"ALTO"
4167,"MIG103773","PRUEBAAPELLIDO MIG103773, PRUEBANOMBRE MIG103773","1979-10-23",35,2,"2004-10-23",10,152,1,"BASICO"
4166,"MIG103772","PRUEBAAPELLIDO MIG103772, PRUEBANOMBRE MIG103772","1983-10-23",31,2,"2007-10-23",7,109,2,"MEDIO"
4165,"MIG103771","PRUEBAAPELLIDO MIG103771, PRUEBANOMBRE MIG103771","1974-10-23",40,3,"1998-10-23",16,75,1,"BASICO"
4164,"MIG103770","PRUEBAAPELLIDO MIG103770, PRUEBANOMBRE MIG103770","1985-10-23",29,2,"2010-10-23",4,134,1,"BASICO"
4163,"MIG103769","PRUEBAAPELLIDO MIG103769, PRUEBANOMBRE MIG103769","1972-10-23",42,1,"1998-10-23",16,62,3,"ALTO"
4162,"MIG103768","PRUEBAAPELLIDO MIG103768, PRUEBANOMBRE MIG103768","1974-10-23",40,4,"1998-10-23",16,83,1,"BASICO"
4161,"MIG103767","PRUEBAAPELLIDO MIG103767, PRUEBANOMBRE MIG103767","1955-10-23",59,4,"1979-10-23",35,108,2,"MEDIO"
4160,"MIG103766","PRUEBAAPELLIDO MIG103766, PRUEBANOMBRE MIG103766","1988-10-23",26,3,"2014-10-23",0,54,3,"ALTO"
4159,"MIG103765","PRUEBAAPELLIDO MIG103765, PRUEBANOMBRE MIG103765","1951-10-23",63,2,"1977-10-23",37,15,1,"BASICO"
4158,"MIG103764","PRUEBAAPELLIDO MIG103764, PRUEBANOMBRE MIG103764","1952-10-23",62,3,"1978-10-23",36,81,1,"BASICO"
4157,"MIG103763","PRUEBAAPELLIDO MIG103763, PRUEBANOMBRE MIG103763","1961-10-23",53,2,"1987-10-23",27,84,1,"BASICO"
4156,"MIG103762","PRUEBAAPELLIDO MIG103762, PRUEBANOMBRE MIG103762","1965-10-23",49,2,"1990-10-23",24,25,3,"ALTO"
4155,"MIG103761","PRUEBAAPELLIDO MIG103761, PRUEBANOMBRE MIG103761","1958-10-23",56,3,"1988-10-23",26,70,3,"ALTO"
4154,"MIG103760","PRUEBAAPELLIDO MIG103760, PRUEBANOMBRE MIG103760","1983-10-23",31,4,"2010-10-23",4,29,2,"MEDIO"
4153,"MIG103759","PRUEBAAPELLIDO MIG103759, PRUEBANOMBRE MIG103759","1967-10-23",47,2,"1991-10-23",23,199,1,"BASICO"
4152,"MIG103758","PRUEBAAPELLIDO MIG103758, PRUEBANOMBRE MIG103758","1969-10-23",45,1,"1993-10-23",21,142,2,"MEDIO"
4151,"MIG103757","PRUEBAAPELLIDO MIG103757, PRUEBANOMBRE MIG103757","1979-10-23",35,2,"2003-10-23",11,83,1,"BASICO"
4150,"MIG103756","PRUEBAAPELLIDO MIG103756, PRUEBANOMBRE MIG103756","1959-10-23",55,3,"1989-10-23",25,42,3,"ALTO"
4149,"MIG103755","PRUEBAAPELLIDO MIG103755, PRUEBANOMBRE MIG103755","1951-10-23",63,4,"1977-10-23",37,112,3,"ALTO"
4148,"MIG103754","PRUEBAAPELLIDO MIG103754, PRUEBANOMBRE MIG103754","1984-10-23",30,2,"2010-10-23",4,34,2,"MEDIO"
4147,"MIG103753","PRUEBAAPELLIDO MIG103753, PRUEBANOMBRE MIG103753","1959-10-23",55,4,"1984-10-23",30,82,3,"ALTO"
4146,"MIG103752","PRUEBAAPELLIDO MIG103752, PRUEBANOMBRE MIG103752","1988-10-23",26,4,"2012-10-23",2,12,1,"BASICO"
4145,"MIG103751","PRUEBAAPELLIDO MIG103751, PRUEBANOMBRE MIG103751","1957-10-23",57,3,"1982-10-23",32,52,2,"MEDIO"
4144,"MIG103750","PRUEBAAPELLIDO MIG103750, PRUEBANOMBRE MIG103750","1971-10-23",43,3,"1995-10-23",19,70,1,"BASICO"
4143,"MIG103749","PRUEBAAPELLIDO MIG103749, PRUEBANOMBRE MIG103749","1981-10-23",33,1,"2007-10-23",7,100,2,"MEDIO"
4142,"MIG103748","PRUEBAAPELLIDO MIG103748, PRUEBANOMBRE MIG103748","1988-10-23",26,3,"2014-10-23",0,83,2,"MEDIO"
4141,"MIG103747","PRUEBAAPELLIDO MIG103747, PRUEBANOMBRE MIG103747","1951-10-23",63,4,"1975-10-23",39,49,2,"MEDIO"
4140,"MIG103746","PRUEBAAPELLIDO MIG103746, PRUEBANOMBRE MIG103746","1987-10-23",27,1,"2011-10-23",3,119,1,"BASICO"
4139,"MIG103745","PRUEBAAPELLIDO MIG103745, PRUEBANOMBRE MIG103745","1960-10-23",54,3,"1985-10-23",29,79,3,"ALTO"
4138,"MIG103744","PRUEBAAPELLIDO MIG103744, PRUEBANOMBRE MIG103744","1974-10-23",40,4,"2000-10-23",14,78,2,"MEDIO"
4137,"MIG103743","PRUEBAAPELLIDO MIG103743, PRUEBANOMBRE MIG103743","1982-10-23",32,1,"2006-10-23",8,181,1,"BASICO"
4136,"MIG103742","PRUEBAAPELLIDO MIG103742, PRUEBANOMBRE MIG103742","1961-10-23",53,2,"1985-10-23",29,51,3,"ALTO"
4135,"MIG103741","PRUEBAAPELLIDO MIG103741, PRUEBANOMBRE MIG103741","1955-10-23",59,1,"1979-10-23",35,174,1,"BASICO"
4134,"MIG103740","PRUEBAAPELLIDO MIG103740, PRUEBANOMBRE MIG103740","1975-10-23",39,2,"2000-10-23",14,80,1,"BASICO"
4133,"MIG103739","PRUEBAAPELLIDO MIG103739, PRUEBANOMBRE MIG103739","1960-10-23",54,3,"1986-10-23",28,45,1,"BASICO"
4132,"MIG103738","PRUEBAAPELLIDO MIG103738, PRUEBANOMBRE MIG103738","1970-10-23",44,1,"1995-10-23",19,30,3,"ALTO"
4131,"MIG103737","PRUEBAAPELLIDO MIG103737, PRUEBANOMBRE MIG103737","1960-10-23",54,3,"1984-10-23",30,78,2,"MEDIO"
4130,"MIG103736","PRUEBAAPELLIDO MIG103736, PRUEBANOMBRE MIG103736","1974-10-23",40,1,"2000-10-23",14,78,1,"BASICO"
4129,"MIG103735","PRUEBAAPELLIDO MIG103735, PRUEBANOMBRE MIG103735","1971-10-23",43,4,"1995-10-23",19,72,3,"ALTO"
4128,"MIG103734","PRUEBAAPELLIDO MIG103734, PRUEBANOMBRE MIG103734","1956-10-23",58,3,"1982-10-23",32,72,2,"MEDIO"
4127,"MIG103733","PRUEBAAPELLIDO MIG103733, PRUEBANOMBRE MIG103733","1988-10-23",26,2,"2013-10-23",1,18,3,"ALTO"
4126,"MIG103732","PRUEBAAPELLIDO MIG103732, PRUEBANOMBRE MIG103732","1980-10-23",34,1,"2006-10-23",8,10,2,"MEDIO"
4125,"MIG103731","PRUEBAAPELLIDO MIG103731, PRUEBANOMBRE MIG103731","1984-10-23",30,3,"2008-10-23",6,112,1,"BASICO"
4124,"MIG103730","PRUEBAAPELLIDO MIG103730, PRUEBANOMBRE MIG103730","1971-10-23",43,3,"1997-10-23",17,82,1,"BASICO"
4123,"MIG103729","PRUEBAAPELLIDO MIG103729, PRUEBANOMBRE MIG103729","1986-10-23",28,3,"2011-10-23",3,118,2,"MEDIO"
4122,"MIG103728","PRUEBAAPELLIDO MIG103728, PRUEBANOMBRE MIG103728","1958-10-23",56,2,"1984-10-23",30,31,1,"BASICO"
4121,"MIG103727","PRUEBAAPELLIDO MIG103727, PRUEBANOMBRE MIG103727","1975-10-23",39,3,"2001-10-23",13,43,3,"ALTO"
4120,"MIG103726","PRUEBAAPELLIDO MIG103726, PRUEBANOMBRE MIG103726","1981-10-23",33,4,"2008-10-23",6,78,2,"MEDIO"
4119,"MIG103725","PRUEBAAPELLIDO MIG103725, PRUEBANOMBRE MIG103725","1970-10-23",44,2,"1994-10-23",20,39,3,"ALTO"
4118,"MIG103724","PRUEBAAPELLIDO MIG103724, PRUEBANOMBRE MIG103724","1963-10-23",51,1,"1987-10-23",27,45,2,"MEDIO"
4117,"MIG103723","PRUEBAAPELLIDO MIG103723, PRUEBANOMBRE MIG103723","1972-10-23",42,1,"1997-10-23",17,60,1,"BASICO"
4116,"MIG103722","PRUEBAAPELLIDO MIG103722, PRUEBANOMBRE MIG103722","1982-10-23",32,4,"2008-10-23",6,13,1,"BASICO"
4115,"MIG103721","PRUEBAAPELLIDO MIG103721, PRUEBANOMBRE MIG103721","1951-10-23",63,3,"1975-10-23",39,131,3,"ALTO"
4114,"MIG103720","PRUEBAAPELLIDO MIG103720, PRUEBANOMBRE MIG103720","1981-10-23",33,3,"2006-10-23",8,53,1,"BASICO"
4113,"MIG103719","PRUEBAAPELLIDO MIG103719, PRUEBANOMBRE MIG103719","1969-10-23",45,2,"1995-10-23",19,8,3,"ALTO"
4112,"MIG103718","PRUEBAAPELLIDO MIG103718, PRUEBANOMBRE MIG103718","1953-10-23",61,3,"1977-10-23",37,73,3,"ALTO"
4111,"MIG103717","PRUEBAAPELLIDO MIG103717, PRUEBANOMBRE MIG103717","1959-10-23",55,3,"1985-10-23",29,65,1,"BASICO"
4110,"MIG103716","PRUEBAAPELLIDO MIG103716, PRUEBANOMBRE MIG103716","1985-10-23",29,2,"2009-10-23",5,124,1,"BASICO"
4109,"MIG103715","PRUEBAAPELLIDO MIG103715, PRUEBANOMBRE MIG103715","1965-10-23",49,2,"1991-10-23",23,65,3,"ALTO"
4108,"MIG103714","PRUEBAAPELLIDO MIG103714, PRUEBANOMBRE MIG103714","1968-10-23",46,3,"1994-10-23",20,74,2,"MEDIO"
4107,"MIG103713","PRUEBAAPELLIDO MIG103713, PRUEBANOMBRE MIG103713","1964-10-23",50,1,"1989-10-23",25,112,1,"BASICO"
4106,"MIG103712","PRUEBAAPELLIDO MIG103712, PRUEBANOMBRE MIG103712","1987-10-23",27,4,"2013-10-23",1,20,1,"BASICO"
4105,"MIG103711","PRUEBAAPELLIDO MIG103711, PRUEBANOMBRE MIG103711","1965-10-23",49,2,"1992-10-23",22,23,2,"MEDIO"
4104,"MIG103710","PRUEBAAPELLIDO MIG103710, PRUEBANOMBRE MIG103710","1977-10-23",37,4,"2003-10-23",11,43,2,"MEDIO"
4103,"MIG103709","PRUEBAAPELLIDO MIG103709, PRUEBANOMBRE MIG103709","1983-10-23",31,4,"2013-10-23",1,74,3,"ALTO"
4102,"MIG103708","PRUEBAAPELLIDO MIG103708, PRUEBANOMBRE MIG103708","1971-10-23",43,1,"1996-10-23",18,35,3,"ALTO"
4101,"MIG103707","PRUEBAAPELLIDO MIG103707, PRUEBANOMBRE MIG103707","1956-10-23",58,2,"1981-10-23",33,51,3,"ALTO"
4100,"MIG103706","PRUEBAAPELLIDO MIG103706, PRUEBANOMBRE MIG103706","1984-10-23",30,3,"2010-10-23",4,30,1,"BASICO"
4099,"MIG103705","PRUEBAAPELLIDO MIG103705, PRUEBANOMBRE MIG103705","1978-10-23",36,2,"2003-10-23",11,184,2,"MEDIO"
4098,"MIG103704","PRUEBAAPELLIDO MIG103704, PRUEBANOMBRE MIG103704","1947-10-23",67,4,"1973-10-23",41,78,3,"ALTO"
4097,"MIG103703","PRUEBAAPELLIDO MIG103703, PRUEBANOMBRE MIG103703","1964-10-23",50,4,"1989-10-23",25,160,3,"ALTO"
4096,"MIG103702","PRUEBAAPELLIDO MIG103702, PRUEBANOMBRE MIG103702","1956-10-23",58,1,"1981-10-23",33,95,1,"BASICO"
4095,"MIG103701","PRUEBAAPELLIDO MIG103701, PRUEBANOMBRE MIG103701","1966-10-23",48,1,"1992-10-23",22,128,1,"BASICO"
4094,"MIG103700","PRUEBAAPELLIDO MIG103700, PRUEBANOMBRE MIG103700","1968-10-23",46,4,"1992-10-23",22,83,2,"MEDIO"
4093,"MIG103699","PRUEBAAPELLIDO MIG103699, PRUEBANOMBRE MIG103699","1976-10-23",38,3,"2002-10-23",12,59,3,"ALTO"
4092,"MIG103698","PRUEBAAPELLIDO MIG103698, PRUEBANOMBRE MIG103698","1975-10-23",39,3,"2001-10-23",13,59,3,"ALTO"
4091,"MIG103697","PRUEBAAPELLIDO MIG103697, PRUEBANOMBRE MIG103697","1983-10-23",31,2,"2009-10-23",5,78,1,"BASICO"
4090,"MIG103696","PRUEBAAPELLIDO MIG103696, PRUEBANOMBRE MIG103696","1953-10-23",61,1,"1979-10-23",35,60,2,"MEDIO"
4089,"MIG103695","PRUEBAAPELLIDO MIG103695, PRUEBANOMBRE MIG103695","1976-10-23",38,1,"2006-10-23",8,21,3,"ALTO"
4088,"MIG103694","PRUEBAAPELLIDO MIG103694, PRUEBANOMBRE MIG103694","1962-10-23",52,3,"1987-10-23",27,28,2,"MEDIO"
4087,"MIG103693","PRUEBAAPELLIDO MIG103693, PRUEBANOMBRE MIG103693","1957-10-23",57,4,"1981-10-23",33,64,1,"BASICO"
4086,"MIG103692","PRUEBAAPELLIDO MIG103692, PRUEBANOMBRE MIG103692","1977-10-23",37,2,"2001-10-23",13,58,3,"ALTO"
4085,"MIG103691","PRUEBAAPELLIDO MIG103691, PRUEBANOMBRE MIG103691","1951-10-23",63,2,"1975-10-23",39,41,1,"BASICO"
4084,"MIG103690","PRUEBAAPELLIDO MIG103690, PRUEBANOMBRE MIG103690","1978-10-23",36,3,"2002-10-23",12,64,1,"BASICO"
4083,"MIG103689","PRUEBAAPELLIDO MIG103689, PRUEBANOMBRE MIG103689","1963-10-23",51,1,"1988-10-23",26,179,1,"BASICO"
4082,"MIG103688","PRUEBAAPELLIDO MIG103688, PRUEBANOMBRE MIG103688","1980-10-23",34,1,"2004-10-23",10,45,1,"BASICO"
4081,"MIG103687","PRUEBAAPELLIDO MIG103687, PRUEBANOMBRE MIG103687","1954-10-23",60,1,"1979-10-23",35,122,1,"BASICO"
4080,"MIG103686","PRUEBAAPELLIDO MIG103686, PRUEBANOMBRE MIG103686","1961-10-23",53,1,"1987-10-23",27,93,3,"ALTO"
4079,"MIG103685","PRUEBAAPELLIDO MIG103685, PRUEBANOMBRE MIG103685","1957-10-23",57,4,"1983-10-23",31,51,2,"MEDIO"
4078,"MIG103684","PRUEBAAPELLIDO MIG103684, PRUEBANOMBRE MIG103684","1961-10-23",53,3,"1987-10-23",27,62,2,"MEDIO"
4077,"MIG103683","PRUEBAAPELLIDO MIG103683, PRUEBANOMBRE MIG103683","1971-10-23",43,2,"1997-10-23",17,45,1,"BASICO"
4076,"MIG103682","PRUEBAAPELLIDO MIG103682, PRUEBANOMBRE MIG103682","1981-10-23",33,1,"2005-10-23",9,139,1,"BASICO"
4075,"MIG103681","PRUEBAAPELLIDO MIG103681, PRUEBANOMBRE MIG103681","1978-10-23",36,3,"2003-10-23",11,32,1,"BASICO"
4074,"MIG103680","PRUEBAAPELLIDO MIG103680, PRUEBANOMBRE MIG103680","1965-10-23",49,2,"1991-10-23",23,134,1,"BASICO"
4073,"MIG103679","PRUEBAAPELLIDO MIG103679, PRUEBANOMBRE MIG103679","1965-10-23",49,4,"1989-10-23",25,30,1,"BASICO"
4072,"MIG103678","PRUEBAAPELLIDO MIG103678, PRUEBANOMBRE MIG103678","1955-10-23",59,2,"1981-10-23",33,43,1,"BASICO"
4071,"MIG103677","PRUEBAAPELLIDO MIG103677, PRUEBANOMBRE MIG103677","1952-10-23",62,1,"1977-10-23",37,22,2,"MEDIO"
4070,"MIG103676","PRUEBAAPELLIDO MIG103676, PRUEBANOMBRE MIG103676","1954-10-23",60,2,"1980-10-23",34,110,1,"BASICO"
4069,"MIG103675","PRUEBAAPELLIDO MIG103675, PRUEBANOMBRE MIG103675","1972-10-23",42,1,"1998-10-23",16,38,1,"BASICO"
4068,"MIG103674","PRUEBAAPELLIDO MIG103674, PRUEBANOMBRE MIG103674","1980-10-23",34,4,"2005-10-23",9,65,1,"BASICO"
4067,"MIG103673","PRUEBAAPELLIDO MIG103673, PRUEBANOMBRE MIG103673","1976-10-23",38,3,"2001-10-23",13,65,3,"ALTO"
4066,"MIG103672","PRUEBAAPELLIDO MIG103672, PRUEBANOMBRE MIG103672","1964-10-23",50,1,"1989-10-23",25,18,3,"ALTO"
4065,"MIG103671","PRUEBAAPELLIDO MIG103671, PRUEBANOMBRE MIG103671","1976-10-23",38,4,"2000-10-23",14,29,2,"MEDIO"
4064,"MIG103670","PRUEBAAPELLIDO MIG103670, PRUEBANOMBRE MIG103670","1974-10-23",40,2,"1999-10-23",15,22,2,"MEDIO"
4063,"MIG103669","PRUEBAAPELLIDO MIG103669, PRUEBANOMBRE MIG103669","1976-10-23",38,4,"2001-10-23",13,129,3,"ALTO"
4062,"MIG103668","PRUEBAAPELLIDO MIG103668, PRUEBANOMBRE MIG103668","1987-10-23",27,4,"2011-10-23",3,59,1,"BASICO"
4061,"MIG103667","PRUEBAAPELLIDO MIG103667, PRUEBANOMBRE MIG103667","1954-10-23",60,2,"1979-10-23",35,51,1,"BASICO"
4060,"MIG103666","PRUEBAAPELLIDO MIG103666, PRUEBANOMBRE MIG103666","1971-10-23",43,3,"1995-10-23",19,70,1,"BASICO"
4059,"MIG103665","PRUEBAAPELLIDO MIG103665, PRUEBANOMBRE MIG103665","1966-10-23",48,3,"1990-10-23",24,43,2,"MEDIO"
4058,"MIG103664","PRUEBAAPELLIDO MIG103664, PRUEBANOMBRE MIG103664","1988-10-23",26,4,"2012-10-23",2,60,1,"BASICO"
4057,"MIG103663","PRUEBAAPELLIDO MIG103663, PRUEBANOMBRE MIG103663","1979-10-23",35,2,"2005-10-23",9,164,1,"BASICO"
4056,"MIG103662","PRUEBAAPELLIDO MIG103662, PRUEBANOMBRE MIG103662","1985-10-23",29,1,"2010-10-23",4,120,2,"MEDIO"
4055,"MIG103661","PRUEBAAPELLIDO MIG103661, PRUEBANOMBRE MIG103661","1976-10-23",38,2,"2002-10-23",12,59,2,"MEDIO"
4054,"MIG103660","PRUEBAAPELLIDO MIG103660, PRUEBANOMBRE MIG103660","1981-10-23",33,1,"2007-10-23",7,22,2,"MEDIO"
4053,"MIG103659","PRUEBAAPELLIDO MIG103659, PRUEBANOMBRE MIG103659","1954-10-23",60,1,"1979-10-23",35,24,1,"BASICO"
4052,"MIG103658","PRUEBAAPELLIDO MIG103658, PRUEBANOMBRE MIG103658","1962-10-23",52,2,"1988-10-23",26,104,2,"MEDIO"
4051,"MIG103657","PRUEBAAPELLIDO MIG103657, PRUEBANOMBRE MIG103657","1979-10-23",35,4,"2006-10-23",8,30,2,"MEDIO"
4050,"MIG103656","PRUEBAAPELLIDO MIG103656, PRUEBANOMBRE MIG103656","1966-10-23",48,1,"1992-10-23",22,125,1,"BASICO"
4049,"MIG103655","PRUEBAAPELLIDO MIG103655, PRUEBANOMBRE MIG103655","1961-10-23",53,4,"1986-10-23",28,61,1,"BASICO"
4048,"MIG103654","PRUEBAAPELLIDO MIG103654, PRUEBANOMBRE MIG103654","1962-10-23",52,2,"1987-10-23",27,32,2,"MEDIO"
4047,"MIG103653","PRUEBAAPELLIDO MIG103653, PRUEBANOMBRE MIG103653","1979-10-23",35,4,"2005-10-23",9,69,2,"MEDIO"
4046,"MIG103652","PRUEBAAPELLIDO MIG103652, PRUEBANOMBRE MIG103652","1965-10-23",49,1,"1991-10-23",23,140,3,"ALTO"
4045,"MIG103651","PRUEBAAPELLIDO MIG103651, PRUEBANOMBRE MIG103651","1967-10-23",47,2,"1993-10-23",21,93,3,"ALTO"
4044,"MIG103650","PRUEBAAPELLIDO MIG103650, PRUEBANOMBRE MIG103650","1961-10-23",53,3,"1985-10-23",29,85,2,"MEDIO"
4043,"MIG103649","PRUEBAAPELLIDO MIG103649, PRUEBANOMBRE MIG103649","1971-10-23",43,3,"2001-10-23",13,38,3,"ALTO"
4042,"MIG103648","PRUEBAAPELLIDO MIG103648, PRUEBANOMBRE MIG103648","1973-10-23",41,3,"2000-10-23",14,32,2,"MEDIO"
4041,"MIG103647","PRUEBAAPELLIDO MIG103647, PRUEBANOMBRE MIG103647","1980-10-23",34,3,"2005-10-23",9,141,2,"MEDIO"
4040,"MIG103646","PRUEBAAPELLIDO MIG103646, PRUEBANOMBRE MIG103646","1972-10-23",42,1,"1997-10-23",17,79,3,"ALTO"
4039,"MIG103645","PRUEBAAPELLIDO MIG103645, PRUEBANOMBRE MIG103645","1955-10-23",59,4,"1981-10-23",33,41,1,"BASICO"
4038,"MIG103644","PRUEBAAPELLIDO MIG103644, PRUEBANOMBRE MIG103644","1957-10-23",57,3,"1982-10-23",32,80,3,"ALTO"
4037,"MIG103643","PRUEBAAPELLIDO MIG103643, PRUEBANOMBRE MIG103643","1959-10-23",55,4,"1985-10-23",29,21,3,"ALTO"
4036,"MIG103642","PRUEBAAPELLIDO MIG103642, PRUEBANOMBRE MIG103642","1955-10-23",59,4,"1979-10-23",35,74,3,"ALTO"
4035,"MIG103641","PRUEBAAPELLIDO MIG103641, PRUEBANOMBRE MIG103641","1950-10-23",64,4,"1980-10-23",34,53,3,"ALTO"
4034,"MIG103640","PRUEBAAPELLIDO MIG103640, PRUEBANOMBRE MIG103640","1963-10-23",51,1,"1988-10-23",26,191,1,"BASICO"
4033,"MIG103639","PRUEBAAPELLIDO MIG103639, PRUEBANOMBRE MIG103639","1967-10-23",47,4,"1992-10-23",22,38,3,"ALTO"
4032,"MIG103638","PRUEBAAPELLIDO MIG103638, PRUEBANOMBRE MIG103638","1975-10-23",39,3,"2000-10-23",14,104,1,"BASICO"
4031,"MIG103637","PRUEBAAPELLIDO MIG103637, PRUEBANOMBRE MIG103637","1977-10-23",37,3,"2003-10-23",11,64,2,"MEDIO"
4030,"MIG103636","PRUEBAAPELLIDO MIG103636, PRUEBANOMBRE MIG103636","1956-10-23",58,2,"1981-10-23",33,24,2,"MEDIO"
4029,"MIG103635","PRUEBAAPELLIDO MIG103635, PRUEBANOMBRE MIG103635","1955-10-23",59,4,"1979-10-23",35,73,3,"ALTO"
4028,"MIG103634","PRUEBAAPELLIDO MIG103634, PRUEBANOMBRE MIG103634","1963-10-23",51,1,"1989-10-23",25,93,1,"BASICO"
4027,"MIG103633","PRUEBAAPELLIDO MIG103633, PRUEBANOMBRE MIG103633","1968-10-23",46,2,"1994-10-23",20,111,1,"BASICO"
4026,"MIG103632","PRUEBAAPELLIDO MIG103632, PRUEBANOMBRE MIG103632","1968-10-23",46,4,"1993-10-23",21,51,3,"ALTO"
4025,"MIG103631","PRUEBAAPELLIDO MIG103631, PRUEBANOMBRE MIG103631","1973-10-23",41,1,"1998-10-23",16,79,3,"ALTO"
4024,"MIG103630","PRUEBAAPELLIDO MIG103630, PRUEBANOMBRE MIG103630","1964-10-23",50,1,"1988-10-23",26,82,1,"BASICO"
4023,"MIG103629","PRUEBAAPELLIDO MIG103629, PRUEBANOMBRE MIG103629","1972-10-23",42,1,"1996-10-23",18,131,1,"BASICO"
4022,"MIG103628","PRUEBAAPELLIDO MIG103628, PRUEBANOMBRE MIG103628","1987-10-23",27,2,"2013-10-23",1,83,1,"BASICO"
4021,"MIG103627","PRUEBAAPELLIDO MIG103627, PRUEBANOMBRE MIG103627","1990-10-23",24,4,"2014-10-23",0,28,3,"ALTO"
4020,"MIG103626","PRUEBAAPELLIDO MIG103626, PRUEBANOMBRE MIG103626","1967-10-23",47,4,"1993-10-23",21,71,1,"BASICO"
4019,"MIG103625","PRUEBAAPELLIDO MIG103625, PRUEBANOMBRE MIG103625","1956-10-23",58,1,"1986-10-23",28,70,3,"ALTO"
4018,"MIG103624","PRUEBAAPELLIDO MIG103624, PRUEBANOMBRE MIG103624","1986-10-23",28,4,"2011-10-23",3,45,2,"MEDIO"
4017,"MIG103623","PRUEBAAPELLIDO MIG103623, PRUEBANOMBRE MIG103623","1960-10-23",54,4,"1985-10-23",29,60,2,"MEDIO"
4016,"MIG103622","PRUEBAAPELLIDO MIG103622, PRUEBANOMBRE MIG103622","1961-10-23",53,3,"1987-10-23",27,81,2,"MEDIO"
4015,"MIG103621","PRUEBAAPELLIDO MIG103621, PRUEBANOMBRE MIG103621","1961-10-23",53,2,"1985-10-23",29,132,1,"BASICO"
4014,"MIG103620","PRUEBAAPELLIDO MIG103620, PRUEBANOMBRE MIG103620","1969-10-23",45,1,"1994-10-23",20,42,3,"ALTO"
4013,"MIG103619","PRUEBAAPELLIDO MIG103619, PRUEBANOMBRE MIG103619","1979-10-23",35,2,"2006-10-23",8,48,2,"MEDIO"
4012,"MIG103618","PRUEBAAPELLIDO MIG103618, PRUEBANOMBRE MIG103618","1977-10-23",37,2,"2003-10-23",11,30,1,"BASICO"
4011,"MIG103617","PRUEBAAPELLIDO MIG103617, PRUEBANOMBRE MIG103617","1973-10-23",41,1,"1999-10-23",15,69,3,"ALTO"
4010,"MIG103616","PRUEBAAPELLIDO MIG103616, PRUEBANOMBRE MIG103616","1956-10-23",58,2,"1980-10-23",34,149,1,"BASICO"
4009,"MIG103615","PRUEBAAPELLIDO MIG103615, PRUEBANOMBRE MIG103615","1980-10-23",34,3,"2004-10-23",10,154,2,"MEDIO"
4008,"MIG103614","PRUEBAAPELLIDO MIG103614, PRUEBANOMBRE MIG103614","1979-10-23",35,1,"2003-10-23",11,148,3,"ALTO"
4007,"MIG103613","PRUEBAAPELLIDO MIG103613, PRUEBANOMBRE MIG103613","1964-10-23",50,1,"1989-10-23",25,99,1,"BASICO"
4006,"MIG103612","PRUEBAAPELLIDO MIG103612, PRUEBANOMBRE MIG103612","1950-10-23",64,1,"1975-10-23",39,145,1,"BASICO"
4005,"MIG103611","PRUEBAAPELLIDO MIG103611, PRUEBANOMBRE MIG103611","1982-10-23",32,3,"2008-10-23",6,93,1,"BASICO"
4004,"MIG103610","PRUEBAAPELLIDO MIG103610, PRUEBANOMBRE MIG103610","1985-10-23",29,1,"2009-10-23",5,162,1,"BASICO"
4003,"MIG103609","PRUEBAAPELLIDO MIG103609, PRUEBANOMBRE MIG103609","1955-10-23",59,1,"1979-10-23",35,202,1,"BASICO"
4002,"MIG103608","PRUEBAAPELLIDO MIG103608, PRUEBANOMBRE MIG103608","1973-10-23",41,3,"1999-10-23",15,62,3,"ALTO"
4001,"MIG103607","PRUEBAAPELLIDO MIG103607, PRUEBANOMBRE MIG103607","1971-10-23",43,2,"1996-10-23",18,9,3,"ALTO"
4000,"MIG103606","PRUEBAAPELLIDO MIG103606, PRUEBANOMBRE MIG103606","1953-10-23",61,2,"1983-10-23",31,130,3,"ALTO"
3999,"MIG103605","PRUEBAAPELLIDO MIG103605, PRUEBANOMBRE MIG103605","1951-10-23",63,3,"1976-10-23",38,59,2,"MEDIO"
3998,"MIG103604","PRUEBAAPELLIDO MIG103604, PRUEBANOMBRE MIG103604","1963-10-23",51,4,"1989-10-23",25,45,1,"BASICO"
3997,"MIG103603","PRUEBAAPELLIDO MIG103603, PRUEBANOMBRE MIG103603","1967-10-23",47,4,"1993-10-23",21,42,1,"BASICO"
3996,"MIG103602","PRUEBAAPELLIDO MIG103602, PRUEBANOMBRE MIG103602","1977-10-23",37,3,"2001-10-23",13,75,2,"MEDIO"
3995,"MIG103601","PRUEBAAPELLIDO MIG103601, PRUEBANOMBRE MIG103601","1970-10-23",44,2,"1994-10-23",20,38,3,"ALTO"
3994,"MIG103600","PRUEBAAPELLIDO MIG103600, PRUEBANOMBRE MIG103600","1969-10-23",45,2,"1995-10-23",19,23,3,"ALTO"
