"IDE_CLIENTE";"IDE_CLIENTE_NIF";"DES_CLIENTE";"NUM_EDAD";"NUM_TAMANO_FAMILIAR";"NUM_ANOS_EXPERIENCIA";"NUM_INGRESOS_ANO";"IDE_NIVEL_EDUCACION"
4325;"MIG103931";"PRUEBAAPELLIDO MIG103931, PRUEBANOMBRE MIG103931";53;1;27;145000;1
4324;"MIG103930";"PRUEBAAPELLIDO MIG103930, PRUEBANOMBRE MIG103930";37;4;13;33000;2
4323;"MIG103929";"PRUEBAAPELLIDO MIG103929, PRUEBANOMBRE MIG103929";57;3;33;61000;1
4322;"MIG103928";"PRUEBAAPELLIDO MIG103928, PRUEBANOMBRE MIG103928";59;4;34;38000;1
4321;"MIG103927";"PRUEBAAPELLIDO MIG103927, PRUEBANOMBRE MIG103927";48;2;23;43000;1
4320;"MIG103926";"PRUEBAAPELLIDO MIG103926, PRUEBANOMBRE MIG103926";42;1;18;22000;3
4319;"MIG103925";"PRUEBAAPELLIDO MIG103925, PRUEBANOMBRE MIG103925";61;2;37;122000;1
4318;"MIG103924";"PRUEBAAPELLIDO MIG103924, PRUEBANOMBRE MIG103924";41;1;15;91000;3
4317;"MIG103923";"PRUEBAAPELLIDO MIG103923, PRUEBANOMBRE MIG103923";31;4;4;20000;2
4316;"MIG103922";"PRUEBAAPELLIDO MIG103922, PRUEBANOMBRE MIG103922";30;1;6;48000;1
4315;"MIG103921";"PRUEBAAPELLIDO MIG103921, PRUEBANOMBRE MIG103921";34;2;8;82000;3
4314;"MIG103920";"PRUEBAAPELLIDO MIG103920, PRUEBANOMBRE MIG103920";64;2;34;179000;3
4313;"MIG103919";"PRUEBAAPELLIDO MIG103919, PRUEBANOMBRE MIG103919";60;4;34;65000;2
4312;"MIG103918";"PRUEBAAPELLIDO MIG103918, PRUEBANOMBRE MIG103918";41;3;15;89000;1
4311;"MIG103917";"PRUEBAAPELLIDO MIG103917, PRUEBANOMBRE MIG103917";50;1;26;12000;1
4310;"MIG103916";"PRUEBAAPELLIDO MIG103916, PRUEBANOMBRE MIG103916";38;1;13;91000;1
4309;"MIG103915";"PRUEBAAPELLIDO MIG103915, PRUEBANOMBRE MIG103915";27;1;3;35000;2
4308;"MIG103914";"PRUEBAAPELLIDO MIG103914, PRUEBANOMBRE MIG103914";45;3;20;62000;3
4307;"MIG103913";"PRUEBAAPELLIDO MIG103913, PRUEBANOMBRE MIG103913";40;1;14;69000;3
4306;"MIG103912";"PRUEBAAPELLIDO MIG103912, PRUEBANOMBRE MIG103912";52;2;26;44000;3
4305;"MIG103911";"PRUEBAAPELLIDO MIG103911, PRUEBANOMBRE MIG103911";33;1;8;62000;1
4304;"MIG103910";"PRUEBAAPELLIDO MIG103910, PRUEBANOMBRE MIG103910";33;2;7;111000;1
4303;"MIG103909";"PRUEBAAPELLIDO MIG103909, PRUEBANOMBRE MIG103909";24;3;0;44000;2
4302;"MIG103908";"PRUEBAAPELLIDO MIG103908, PRUEBANOMBRE MIG103908";40;2;14;42000;1
4301;"MIG103907";"PRUEBAAPELLIDO MIG103907, PRUEBANOMBRE MIG103907";61;1;35;60000;3
4300;"MIG103906";"PRUEBAAPELLIDO MIG103906, PRUEBANOMBRE MIG103906";52;1;28;55000;3
4299;"MIG103905";"PRUEBAAPELLIDO MIG103905, PRUEBANOMBRE MIG103905";29;1;5;18000;3
4298;"MIG103904";"PRUEBAAPELLIDO MIG103904, PRUEBANOMBRE MIG103904";47;1;23;65000;1
4297;"MIG103903";"PRUEBAAPELLIDO MIG103903, PRUEBANOMBRE MIG103903";45;2;21;39000;3
4296;"MIG103902";"PRUEBAAPELLIDO MIG103902, PRUEBANOMBRE MIG103902";34;3;10;53000;2
4295;"MIG103901";"PRUEBAAPELLIDO MIG103901, PRUEBANOMBRE MIG103901";51;3;27;12000;1
4294;"MIG103900";"PRUEBAAPELLIDO MIG103900, PRUEBANOMBRE MIG103900";60;1;34;43000;1
4293;"MIG103899";"PRUEBAAPELLIDO MIG103899, PRUEBANOMBRE MIG103899";44;2;20;129000;1
4292;"MIG103898";"PRUEBAAPELLIDO MIG103898, PRUEBANOMBRE MIG103898";56;2;31;64000;3
4291;"MIG103897";"PRUEBAAPELLIDO MIG103897, PRUEBANOMBRE MIG103897";48;2;24;224000;1
4290;"MIG103896";"PRUEBAAPELLIDO MIG103896, PRUEBANOMBRE MIG103896";36;3;12;59000;1
4289;"MIG103895";"PRUEBAAPELLIDO MIG103895, PRUEBANOMBRE MIG103895";32;1;6;44000;1
4288;"MIG103894";"PRUEBAAPELLIDO MIG103894, PRUEBANOMBRE MIG103894";30;4;5;40000;2
4287;"MIG103893";"PRUEBAAPELLIDO MIG103893, PRUEBANOMBRE MIG103893";59;2;33;102000;1
4286;"MIG103892";"PRUEBAAPELLIDO MIG103892, PRUEBANOMBRE MIG103892";65;3;40;63000;2
4285;"MIG103891";"PRUEBAAPELLIDO MIG103891, PRUEBANOMBRE MIG103891";42;2;17;139000;3
4284;"MIG103890";"PRUEBAAPELLIDO MIG103890, PRUEBANOMBRE MIG103890";26;1;0;19000;2
4283;"MIG103889";"PRUEBAAPELLIDO MIG103889, PRUEBANOMBRE MIG103889";45;3;18;81000;2
4282;"MIG103888";"PRUEBAAPELLIDO MIG103888, PRUEBANOMBRE MIG103888";24;2;0;118000;1
4281;"MIG103887";"PRUEBAAPELLIDO MIG103887, PRUEBANOMBRE MIG103887";67;4;43;79000;2
4280;"MIG103886";"PRUEBAAPELLIDO MIG103886, PRUEBANOMBRE MIG103886";32;4;2;69000;3
4279;"MIG103885";"PRUEBAAPELLIDO MIG103885, PRUEBANOMBRE MIG103885";27;4;1;112000;3
4278;"MIG103884";"PRUEBAAPELLIDO MIG103884, PRUEBANOMBRE MIG103884";40;2;16;98000;2
4277;"MIG103883";"PRUEBAAPELLIDO MIG103883, PRUEBANOMBRE MIG103883";31;1;7;43000;3
4276;"MIG103882";"PRUEBAAPELLIDO MIG103882, PRUEBANOMBRE MIG103882";46;1;20;55000;2
4275;"MIG103881";"PRUEBAAPELLIDO MIG103881, PRUEBANOMBRE MIG103881";48;4;24;25000;2
4274;"MIG103880";"PRUEBAAPELLIDO MIG103880, PRUEBANOMBRE MIG103880";28;3;4;101000;1
4273;"MIG103879";"PRUEBAAPELLIDO MIG103879, PRUEBANOMBRE MIG103879";35;2;11;81000;1
4272;"MIG103878";"PRUEBAAPELLIDO MIG103878, PRUEBANOMBRE MIG103878";29;1;4;41000;1
4271;"MIG103877";"PRUEBAAPELLIDO MIG103877, PRUEBANOMBRE MIG103877";35;1;11;40000;2
4270;"MIG103876";"PRUEBAAPELLIDO MIG103876, PRUEBANOMBRE MIG103876";26;2;2;119000;1
4269;"MIG103875";"PRUEBAAPELLIDO MIG103875, PRUEBANOMBRE MIG103875";36;2;12;92000;1
4268;"MIG103874";"PRUEBAAPELLIDO MIG103874, PRUEBANOMBRE MIG103874";54;1;30;54000;3
4267;"MIG103873";"PRUEBAAPELLIDO MIG103873, PRUEBANOMBRE MIG103873";53;2;29;63000;3
4266;"MIG103872";"PRUEBAAPELLIDO MIG103872, PRUEBANOMBRE MIG103872";40;2;16;125000;1
4265;"MIG103871";"PRUEBAAPELLIDO MIG103871, PRUEBANOMBRE MIG103871";25;2;0;25000;3
4264;"MIG103870";"PRUEBAAPELLIDO MIG103870, PRUEBANOMBRE MIG103870";43;3;16;78000;2
4263;"MIG103869";"PRUEBAAPELLIDO MIG103869, PRUEBANOMBRE MIG103869";41;1;16;44000;3
4262;"MIG103868";"PRUEBAAPELLIDO MIG103868, PRUEBANOMBRE MIG103868";44;3;19;61000;2
4261;"MIG103867";"PRUEBAAPELLIDO MIG103867, PRUEBANOMBRE MIG103867";51;4;25;40000;1
4260;"MIG103866";"PRUEBAAPELLIDO MIG103866, PRUEBANOMBRE MIG103866";56;3;30;64000;1
4259;"MIG103865";"PRUEBAAPELLIDO MIG103865, PRUEBANOMBRE MIG103865";62;2;32;142000;3
4258;"MIG103864";"PRUEBAAPELLIDO MIG103864, PRUEBANOMBRE MIG103864";34;4;10;21000;2
4257;"MIG103863";"PRUEBAAPELLIDO MIG103863, PRUEBANOMBRE MIG103863";60;3;34;64000;1
4256;"MIG103862";"PRUEBAAPELLIDO MIG103862, PRUEBANOMBRE MIG103862";65;1;40;29000;2
4255;"MIG103861";"PRUEBAAPELLIDO MIG103861, PRUEBANOMBRE MIG103861";31;2;6;64000;1
4254;"MIG103860";"PRUEBAAPELLIDO MIG103860, PRUEBANOMBRE MIG103860";50;1;24;62000;3
4253;"MIG103859";"PRUEBAAPELLIDO MIG103859, PRUEBANOMBRE MIG103859";42;2;18;158000;2
4252;"MIG103858";"PRUEBAAPELLIDO MIG103858, PRUEBANOMBRE MIG103858";63;1;39;39000;2
4251;"MIG103857";"PRUEBAAPELLIDO MIG103857, PRUEBANOMBRE MIG103857";56;4;30;81000;3
4250;"MIG103856";"PRUEBAAPELLIDO MIG103856, PRUEBANOMBRE MIG103856";42;1;18;143000;1
4249;"MIG103855";"PRUEBAAPELLIDO MIG103855, PRUEBANOMBRE MIG103855";31;4;6;83000;3
4248;"MIG103854";"PRUEBAAPELLIDO MIG103854, PRUEBANOMBRE MIG103854";45;4;21;83000;3
4247;"MIG103853";"PRUEBAAPELLIDO MIG103853, PRUEBANOMBRE MIG103853";33;1;7;15000;2
4246;"MIG103852";"PRUEBAAPELLIDO MIG103852, PRUEBANOMBRE MIG103852";46;2;21;99000;3
4245;"MIG103851";"PRUEBAAPELLIDO MIG103851, PRUEBANOMBRE MIG103851";48;4;23;15000;1
4244;"MIG103850";"PRUEBAAPELLIDO MIG103850, PRUEBANOMBRE MIG103850";42;1;18;34000;2
4243;"MIG103849";"PRUEBAAPELLIDO MIG103849, PRUEBANOMBRE MIG103849";57;4;32;84000;3
4242;"MIG103848";"PRUEBAAPELLIDO MIG103848, PRUEBANOMBRE MIG103848";43;4;18;94000;2
4241;"MIG103847";"PRUEBAAPELLIDO MIG103847, PRUEBANOMBRE MIG103847";31;1;5;43000;1
4240;"MIG103846";"PRUEBAAPELLIDO MIG103846, PRUEBANOMBRE MIG103846";26;4;1;54000;2
4239;"MIG103845";"PRUEBAAPELLIDO MIG103845, PRUEBANOMBRE MIG103845";51;1;27;75000;1
4238;"MIG103844";"PRUEBAAPELLIDO MIG103844, PRUEBANOMBRE MIG103844";32;4;7;129000;2
4237;"MIG103843";"PRUEBAAPELLIDO MIG103843, PRUEBANOMBRE MIG103843";61;2;35;91000;1
4236;"MIG103842";"PRUEBAAPELLIDO MIG103842, PRUEBANOMBRE MIG103842";30;2;4;81000;1
4235;"MIG103841";"PRUEBAAPELLIDO MIG103841, PRUEBANOMBRE MIG103841";56;3;31;35000;2
4234;"MIG103840";"PRUEBAAPELLIDO MIG103840, PRUEBANOMBRE MIG103840";31;2;5;42000;3
4233;"MIG103839";"PRUEBAAPELLIDO MIG103839, PRUEBANOMBRE MIG103839";37;2;11;71000;1
4232;"MIG103838";"PRUEBAAPELLIDO MIG103838, PRUEBANOMBRE MIG103838";44;4;19;40000;2
4231;"MIG103837";"PRUEBAAPELLIDO MIG103837, PRUEBANOMBRE MIG103837";45;3;19;31000;2
4230;"MIG103836";"PRUEBAAPELLIDO MIG103836, PRUEBANOMBRE MIG103836";33;3;9;131000;3
4229;"MIG103835";"PRUEBAAPELLIDO MIG103835, PRUEBANOMBRE MIG103835";48;1;22;28000;3
4228;"MIG103834";"PRUEBAAPELLIDO MIG103834, PRUEBANOMBRE MIG103834";33;1;9;83000;1
4227;"MIG103833";"PRUEBAAPELLIDO MIG103833, PRUEBANOMBRE MIG103833";62;2;38;158000;1
4226;"MIG103832";"PRUEBAAPELLIDO MIG103832, PRUEBANOMBRE MIG103832";37;2;12;132000;1
4225;"MIG103831";"PRUEBAAPELLIDO MIG103831, PRUEBANOMBRE MIG103831";34;2;8;34000;3
4224;"MIG103830";"PRUEBAAPELLIDO MIG103830, PRUEBANOMBRE MIG103830";65;1;39;44000;3
4223;"MIG103829";"PRUEBAAPELLIDO MIG103829, PRUEBANOMBRE MIG103829";31;4;6;44000;1
4222;"MIG103828";"PRUEBAAPELLIDO MIG103828, PRUEBANOMBRE MIG103828";39;2;14;128000;1
4221;"MIG103827";"PRUEBAAPELLIDO MIG103827, PRUEBANOMBRE MIG103827";43;1;19;132000;1
4220;"MIG103826";"PRUEBAAPELLIDO MIG103826, PRUEBANOMBRE MIG103826";30;4;6;69000;1
4219;"MIG103825";"PRUEBAAPELLIDO MIG103825, PRUEBANOMBRE MIG103825";23;4;0;12000;1
4218;"MIG103824";"PRUEBAAPELLIDO MIG103824, PRUEBANOMBRE MIG103824";49;4;25;44000;2
4217;"MIG103823";"PRUEBAAPELLIDO MIG103823, PRUEBANOMBRE MIG103823";63;4;33;178000;3
4216;"MIG103822";"PRUEBAAPELLIDO MIG103822, PRUEBANOMBRE MIG103822";35;2;9;188000;2
4215;"MIG103821";"PRUEBAAPELLIDO MIG103821, PRUEBANOMBRE MIG103821";32;3;7;61000;1
4214;"MIG103820";"PRUEBAAPELLIDO MIG103820, PRUEBANOMBRE MIG103820";57;4;27;50000;3
4213;"MIG103819";"PRUEBAAPELLIDO MIG103819, PRUEBANOMBRE MIG103819";26;4;0;102000;3
4212;"MIG103818";"PRUEBAAPELLIDO MIG103818, PRUEBANOMBRE MIG103818";65;1;40;140000;1
4211;"MIG103817";"PRUEBAAPELLIDO MIG103817, PRUEBANOMBRE MIG103817";55;3;30;70000;2
4210;"MIG103816";"PRUEBAAPELLIDO MIG103816, PRUEBANOMBRE MIG103816";43;4;19;28000;1
4209;"MIG103815";"PRUEBAAPELLIDO MIG103815, PRUEBANOMBRE MIG103815";34;3;9;35000;1
4208;"MIG103814";"PRUEBAAPELLIDO MIG103814, PRUEBANOMBRE MIG103814";62;3;37;19000;2
4207;"MIG103813";"PRUEBAAPELLIDO MIG103813, PRUEBANOMBRE MIG103813";39;1;13;52000;1
4206;"MIG103812";"PRUEBAAPELLIDO MIG103812, PRUEBANOMBRE MIG103812";47;4;23;28000;1
4205;"MIG103811";"PRUEBAAPELLIDO MIG103811, PRUEBANOMBRE MIG103811";48;4;24;12000;1
4204;"MIG103810";"PRUEBAAPELLIDO MIG103810, PRUEBANOMBRE MIG103810";26;4;2;62000;1
4203;"MIG103809";"PRUEBAAPELLIDO MIG103809, PRUEBANOMBRE MIG103809";34;2;10;152000;1
4202;"MIG103808";"PRUEBAAPELLIDO MIG103808, PRUEBANOMBRE MIG103808";36;2;11;164000;1
4201;"MIG103807";"PRUEBAAPELLIDO MIG103807, PRUEBANOMBRE MIG103807";34;4;8;41000;1
4200;"MIG103806";"PRUEBAAPELLIDO MIG103806, PRUEBANOMBRE MIG103806";29;3;5;84000;1
4199;"MIG103805";"PRUEBAAPELLIDO MIG103805, PRUEBANOMBRE MIG103805";47;2;22;203000;1
4198;"MIG103804";"PRUEBAAPELLIDO MIG103804, PRUEBANOMBRE MIG103804";42;4;18;83000;3
4197;"MIG103803";"PRUEBAAPELLIDO MIG103803, PRUEBANOMBRE MIG103803";31;4;7;10000;2
4196;"MIG103802";"PRUEBAAPELLIDO MIG103802, PRUEBANOMBRE MIG103802";34;2;8;20000;1
4195;"MIG103801";"PRUEBAAPELLIDO MIG103801, PRUEBANOMBRE MIG103801";64;1;38;35000;3
4194;"MIG103800";"PRUEBAAPELLIDO MIG103800, PRUEBANOMBRE MIG103800";37;4;11;44000;1
4193;"MIG103799";"PRUEBAAPELLIDO MIG103799, PRUEBANOMBRE MIG103799";55;3;25;35000;3
4192;"MIG103798";"PRUEBAAPELLIDO MIG103798, PRUEBANOMBRE MIG103798";61;2;35;31000;1
4191;"MIG103797";"PRUEBAAPELLIDO MIG103797, PRUEBANOMBRE MIG103797";24;3;0;50000;2
4190;"MIG103796";"PRUEBAAPELLIDO MIG103796, PRUEBANOMBRE MIG103796";51;1;25;39000;2
4189;"MIG103795";"PRUEBAAPELLIDO MIG103795, PRUEBANOMBRE MIG103795";52;4;27;39000;2
4188;"MIG103794";"PRUEBAAPELLIDO MIG103794, PRUEBANOMBRE MIG103794";54;1;28;140000;1
4187;"MIG103793";"PRUEBAAPELLIDO MIG103793, PRUEBANOMBRE MIG103793";62;4;36;109000;3
4186;"MIG103792";"PRUEBAAPELLIDO MIG103792, PRUEBANOMBRE MIG103792";41;1;17;80000;1
4185;"MIG103791";"PRUEBAAPELLIDO MIG103791, PRUEBANOMBRE MIG103791";46;2;22;71000;1
4184;"MIG103790";"PRUEBAAPELLIDO MIG103790, PRUEBANOMBRE MIG103790";51;3;27;24000;1
4183;"MIG103789";"PRUEBAAPELLIDO MIG103789, PRUEBANOMBRE MIG103789";32;2;7;82000;1
4182;"MIG103788";"PRUEBAAPELLIDO MIG103788, PRUEBANOMBRE MIG103788";37;4;12;28000;1
4181;"MIG103787";"PRUEBAAPELLIDO MIG103787, PRUEBANOMBRE MIG103787";54;1;28;90000;1
4180;"MIG103786";"PRUEBAAPELLIDO MIG103786, PRUEBANOMBRE MIG103786";54;1;28;83000;1
4179;"MIG103785";"PRUEBAAPELLIDO MIG103785, PRUEBANOMBRE MIG103785";30;4;6;115000;2
4178;"MIG103784";"PRUEBAAPELLIDO MIG103784, PRUEBANOMBRE MIG103784";60;3;34;51000;3
4177;"MIG103783";"PRUEBAAPELLIDO MIG103783, PRUEBANOMBRE MIG103783";30;4;5;80000;2
4176;"MIG103782";"PRUEBAAPELLIDO MIG103782, PRUEBANOMBRE MIG103782";65;1;40;118000;1
4175;"MIG103781";"PRUEBAAPELLIDO MIG103781, PRUEBANOMBRE MIG103781";49;2;25;109000;1
4174;"MIG103780";"PRUEBAAPELLIDO MIG103780, PRUEBANOMBRE MIG103780";53;4;27;64000;1
4173;"MIG103779";"PRUEBAAPELLIDO MIG103779, PRUEBANOMBRE MIG103779";66;4;41;14000;2
4172;"MIG103778";"PRUEBAAPELLIDO MIG103778, PRUEBANOMBRE MIG103778";62;1;37;98000;1
4171;"MIG103777";"PRUEBAAPELLIDO MIG103777, PRUEBANOMBRE MIG103777";27;3;3;135000;3
4170;"MIG103776";"PRUEBAAPELLIDO MIG103776, PRUEBANOMBRE MIG103776";32;2;6;31000;3
4169;"MIG103775";"PRUEBAAPELLIDO MIG103775, PRUEBANOMBRE MIG103775";51;4;26;52000;3
4168;"MIG103774";"PRUEBAAPELLIDO MIG103774, PRUEBANOMBRE MIG103774";62;4;36;83000;3
4167;"MIG103773";"PRUEBAAPELLIDO MIG103773, PRUEBANOMBRE MIG103773";35;2;10;152000;1
4166;"MIG103772";"PRUEBAAPELLIDO MIG103772, PRUEBANOMBRE MIG103772";31;2;7;109000;2
4165;"MIG103771";"PRUEBAAPELLIDO MIG103771, PRUEBANOMBRE MIG103771";40;3;16;75000;1
4164;"MIG103770";"PRUEBAAPELLIDO MIG103770, PRUEBANOMBRE MIG103770";29;2;4;134000;1
4163;"MIG103769";"PRUEBAAPELLIDO MIG103769, PRUEBANOMBRE MIG103769";42;1;16;62000;3
4162;"MIG103768";"PRUEBAAPELLIDO MIG103768, PRUEBANOMBRE MIG103768";40;4;16;83000;1
4161;"MIG103767";"PRUEBAAPELLIDO MIG103767, PRUEBANOMBRE MIG103767";59;4;35;108000;2
4160;"MIG103766";"PRUEBAAPELLIDO MIG103766, PRUEBANOMBRE MIG103766";26;3;0;54000;3
4159;"MIG103765";"PRUEBAAPELLIDO MIG103765, PRUEBANOMBRE MIG103765";63;2;37;15000;1
4158;"MIG103764";"PRUEBAAPELLIDO MIG103764, PRUEBANOMBRE MIG103764";62;3;36;81000;1
4157;"MIG103763";"PRUEBAAPELLIDO MIG103763, PRUEBANOMBRE MIG103763";53;2;27;84000;1
4156;"MIG103762";"PRUEBAAPELLIDO MIG103762, PRUEBANOMBRE MIG103762";49;2;24;25000;3
4155;"MIG103761";"PRUEBAAPELLIDO MIG103761, PRUEBANOMBRE MIG103761";56;3;26;70000;3
4154;"MIG103760";"PRUEBAAPELLIDO MIG103760, PRUEBANOMBRE MIG103760";31;4;4;29000;2
4153;"MIG103759";"PRUEBAAPELLIDO MIG103759, PRUEBANOMBRE MIG103759";47;2;23;199000;1
4152;"MIG103758";"PRUEBAAPELLIDO MIG103758, PRUEBANOMBRE MIG103758";45;1;21;142000;2
4151;"MIG103757";"PRUEBAAPELLIDO MIG103757, PRUEBANOMBRE MIG103757";35;2;11;83000;1
4150;"MIG103756";"PRUEBAAPELLIDO MIG103756, PRUEBANOMBRE MIG103756";55;3;25;42000;3
4149;"MIG103755";"PRUEBAAPELLIDO MIG103755, PRUEBANOMBRE MIG103755";63;4;37;112000;3
4148;"MIG103754";"PRUEBAAPELLIDO MIG103754, PRUEBANOMBRE MIG103754";30;2;4;34000;2
4147;"MIG103753";"PRUEBAAPELLIDO MIG103753, PRUEBANOMBRE MIG103753";55;4;30;82000;3
4146;"MIG103752";"PRUEBAAPELLIDO MIG103752, PRUEBANOMBRE MIG103752";26;4;2;12000;1
4145;"MIG103751";"PRUEBAAPELLIDO MIG103751, PRUEBANOMBRE MIG103751";57;3;32;52000;2
4144;"MIG103750";"PRUEBAAPELLIDO MIG103750, PRUEBANOMBRE MIG103750";43;3;19;70000;1
4143;"MIG103749";"PRUEBAAPELLIDO MIG103749, PRUEBANOMBRE MIG103749";33;1;7;100000;2
4142;"MIG103748";"PRUEBAAPELLIDO MIG103748, PRUEBANOMBRE MIG103748";26;3;0;83000;2
4141;"MIG103747";"PRUEBAAPELLIDO MIG103747, PRUEBANOMBRE MIG103747";63;4;39;49000;2
4140;"MIG103746";"PRUEBAAPELLIDO MIG103746, PRUEBANOMBRE MIG103746";27;1;3;119000;1
4139;"MIG103745";"PRUEBAAPELLIDO MIG103745, PRUEBANOMBRE MIG103745";54;3;29;79000;3
4138;"MIG103744";"PRUEBAAPELLIDO MIG103744, PRUEBANOMBRE MIG103744";40;4;14;78000;2
4137;"MIG103743";"PRUEBAAPELLIDO MIG103743, PRUEBANOMBRE MIG103743";32;1;8;181000;1
4136;"MIG103742";"PRUEBAAPELLIDO MIG103742, PRUEBANOMBRE MIG103742";53;2;29;51000;3
4135;"MIG103741";"PRUEBAAPELLIDO MIG103741, PRUEBANOMBRE MIG103741";59;1;35;174000;1
4134;"MIG103740";"PRUEBAAPELLIDO MIG103740, PRUEBANOMBRE MIG103740";39;2;14;80000;1
4133;"MIG103739";"PRUEBAAPELLIDO MIG103739, PRUEBANOMBRE MIG103739";54;3;28;45000;1
4132;"MIG103738";"PRUEBAAPELLIDO MIG103738, PRUEBANOMBRE MIG103738";44;1;19;30000;3
4131;"MIG103737";"PRUEBAAPELLIDO MIG103737, PRUEBANOMBRE MIG103737";54;3;30;78000;2
4130;"MIG103736";"PRUEBAAPELLIDO MIG103736, PRUEBANOMBRE MIG103736";40;1;14;78000;1
4129;"MIG103735";"PRUEBAAPELLIDO MIG103735, PRUEBANOMBRE MIG103735";43;4;19;72000;3
4128;"MIG103734";"PRUEBAAPELLIDO MIG103734, PRUEBANOMBRE MIG103734";58;3;32;72000;2
4127;"MIG103733";"PRUEBAAPELLIDO MIG103733, PRUEBANOMBRE MIG103733";26;2;1;18000;3
4126;"MIG103732";"PRUEBAAPELLIDO MIG103732, PRUEBANOMBRE MIG103732";34;1;8;10000;2
4125;"MIG103731";"PRUEBAAPELLIDO MIG103731, PRUEBANOMBRE MIG103731";30;3;6;112000;1
4124;"MIG103730";"PRUEBAAPELLIDO MIG103730, PRUEBANOMBRE MIG103730";43;3;17;82000;1
4123;"MIG103729";"PRUEBAAPELLIDO MIG103729, PRUEBANOMBRE MIG103729";28;3;3;118000;2
4122;"MIG103728";"PRUEBAAPELLIDO MIG103728, PRUEBANOMBRE MIG103728";56;2;30;31000;1
4121;"MIG103727";"PRUEBAAPELLIDO MIG103727, PRUEBANOMBRE MIG103727";39;3;13;43000;3
4120;"MIG103726";"PRUEBAAPELLIDO MIG103726, PRUEBANOMBRE MIG103726";33;4;6;78000;2
4119;"MIG103725";"PRUEBAAPELLIDO MIG103725, PRUEBANOMBRE MIG103725";44;2;20;39000;3
4118;"MIG103724";"PRUEBAAPELLIDO MIG103724, PRUEBANOMBRE MIG103724";51;1;27;45000;2
4117;"MIG103723";"PRUEBAAPELLIDO MIG103723, PRUEBANOMBRE MIG103723";42;1;17;60000;1
4116;"MIG103722";"PRUEBAAPELLIDO MIG103722, PRUEBANOMBRE MIG103722";32;4;6;13000;1
4115;"MIG103721";"PRUEBAAPELLIDO MIG103721, PRUEBANOMBRE MIG103721";63;3;39;131000;3
4114;"MIG103720";"PRUEBAAPELLIDO MIG103720, PRUEBANOMBRE MIG103720";33;3;8;53000;1
4113;"MIG103719";"PRUEBAAPELLIDO MIG103719, PRUEBANOMBRE MIG103719";45;2;19;8000;3
4112;"MIG103718";"PRUEBAAPELLIDO MIG103718, PRUEBANOMBRE MIG103718";61;3;37;73000;3
4111;"MIG103717";"PRUEBAAPELLIDO MIG103717, PRUEBANOMBRE MIG103717";55;3;29;65000;1
4110;"MIG103716";"PRUEBAAPELLIDO MIG103716, PRUEBANOMBRE MIG103716";29;2;5;124000;1
4109;"MIG103715";"PRUEBAAPELLIDO MIG103715, PRUEBANOMBRE MIG103715";49;2;23;65000;3
4108;"MIG103714";"PRUEBAAPELLIDO MIG103714, PRUEBANOMBRE MIG103714";46;3;20;74000;2
4107;"MIG103713";"PRUEBAAPELLIDO MIG103713, PRUEBANOMBRE MIG103713";50;1;25;112000;1
4106;"MIG103712";"PRUEBAAPELLIDO MIG103712, PRUEBANOMBRE MIG103712";27;4;1;20000;1
4105;"MIG103711";"PRUEBAAPELLIDO MIG103711, PRUEBANOMBRE MIG103711";49;2;22;23000;2
4104;"MIG103710";"PRUEBAAPELLIDO MIG103710, PRUEBANOMBRE MIG103710";37;4;11;43000;2
4103;"MIG103709";"PRUEBAAPELLIDO MIG103709, PRUEBANOMBRE MIG103709";31;4;1;74000;3
4102;"MIG103708";"PRUEBAAPELLIDO MIG103708, PRUEBANOMBRE MIG103708";43;1;18;35000;3
4101;"MIG103707";"PRUEBAAPELLIDO MIG103707, PRUEBANOMBRE MIG103707";58;2;33;51000;3
4100;"MIG103706";"PRUEBAAPELLIDO MIG103706, PRUEBANOMBRE MIG103706";30;3;4;30000;1
4099;"MIG103705";"PRUEBAAPELLIDO MIG103705, PRUEBANOMBRE MIG103705";36;2;11;184000;2
4098;"MIG103704";"PRUEBAAPELLIDO MIG103704, PRUEBANOMBRE MIG103704";67;4;41;78000;3
4097;"MIG103703";"PRUEBAAPELLIDO MIG103703, PRUEBANOMBRE MIG103703";50;4;25;160000;3
4096;"MIG103702";"PRUEBAAPELLIDO MIG103702, PRUEBANOMBRE MIG103702";58;1;33;95000;1
4095;"MIG103701";"PRUEBAAPELLIDO MIG103701, PRUEBANOMBRE MIG103701";48;1;22;128000;1
4094;"MIG103700";"PRUEBAAPELLIDO MIG103700, PRUEBANOMBRE MIG103700";46;4;22;83000;2
4093;"MIG103699";"PRUEBAAPELLIDO MIG103699, PRUEBANOMBRE MIG103699";38;3;12;59000;3
4092;"MIG103698";"PRUEBAAPELLIDO MIG103698, PRUEBANOMBRE MIG103698";39;3;13;59000;3
4091;"MIG103697";"PRUEBAAPELLIDO MIG103697, PRUEBANOMBRE MIG103697";31;2;5;78000;1
4090;"MIG103696";"PRUEBAAPELLIDO MIG103696, PRUEBANOMBRE MIG103696";61;1;35;60000;2
4089;"MIG103695";"PRUEBAAPELLIDO MIG103695, PRUEBANOMBRE MIG103695";38;1;8;21000;3
4088;"MIG103694";"PRUEBAAPELLIDO MIG103694, PRUEBANOMBRE MIG103694";52;3;27;28000;2
4087;"MIG103693";"PRUEBAAPELLIDO MIG103693, PRUEBANOMBRE MIG103693";57;4;33;64000;1
